7.7000 0.9524 0.0084
7.8000 0.9499 0.0085
7.9000 0.9474 0.0086
8.0000 0.9450 0.0086
8.1000 0.9425 0.0087
8.2000 0.9401 0.0088
8.3000 0.9376 0.0089
8.4000 0.9351 0.0090
8.5000 0.9327 0.0090
8.6000 0.9302 0.0091
8.7000 0.9278 0.0092
8.8000 0.9254 0.0093
8.9000 0.9229 0.0094
9.0000 0.9205 0.0095
9.1000 0.9180 0.0095
9.2000 0.9156 0.0096
9.3000 0.9132 0.0097
9.4000 0.9108 0.0098
9.5000 0.9084 0.0099
9.6000 0.9060 0.0100
9.7000 0.9036 0.0101
9.8000 0.9012 0.0102
9.9000 0.8988 0.0103
10.0000 0.8965 0.0104
10.1000 0.8941 0.0104
10.2000 0.8918 0.0105
10.3000 0.8894 0.0106
10.4000 0.8871 0.0107
10.5000 0.8848 0.0108
10.6000 0.8824 0.0109
10.7000 0.8801 0.0110
10.8000 0.8778 0.0111
10.9000 0.8755 0.0112
11.0000 0.8733 0.0113
11.1000 0.8710 0.0114
11.2000 0.8688 0.0115
11.3000 0.8665 0.0116
11.4000 0.8643 0.0117
11.5000 0.8621 0.0118
11.6000 0.8598 0.0119
11.7000 0.8576 0.0120
11.8000 0.8555 0.0121
11.9000 0.8533 0.0122
12.0000 0.8511 0.0123
12.1000 0.8490 0.0124
12.2000 0.8468 0.0125
12.3000 0.8447 0.0125
12.4000 0.8426 0.0126
12.5000 0.8405 0.0127
12.6000 0.8384 0.0128
12.7000 0.8364 0.0129
12.8000 0.8343 0.0130
12.9000 0.8323 0.0131
13.0000 0.8302 0.0132
13.1000 0.8282 0.0133
13.2000 0.8262 0.0134
13.3000 0.8242 0.0135
13.4000 0.8222 0.0136
13.5000 0.8203 0.0137
13.6000 0.8183 0.0138
13.7000 0.8164 0.0139
13.8000 0.8145 0.0140
13.9000 0.8126 0.0141
14.0000 0.8107 0.0142
14.1000 0.8088 0.0143
14.2000 0.8070 0.0144
14.3000 0.8051 0.0145
14.4000 0.8033 0.0147
14.5000 0.8015 0.0148
14.6000 0.7997 0.0149
14.7000 0.7979 0.0150
14.8000 0.7961 0.0151
14.9000 0.7944 0.0152
15.0000 0.7926 0.0153
15.1000 0.7909 0.0154
15.2000 0.7892 0.0155
15.3000 0.7875 0.0156
15.4000 0.7858 0.0157
15.5000 0.7842 0.0158
15.6000 0.7825 0.0159
15.7000 0.7809 0.0160
15.8000 0.7793 0.0162
15.9000 0.7777 0.0163
16.0000 0.7761 0.0164
16.1000 0.7746 0.0165
16.2000 0.7730 0.0166
16.3000 0.7715 0.0167
16.4000 0.7700 0.0168
16.5000 0.7685 0.0170
16.6000 0.7670 0.0171
16.7000 0.7655 0.0172
16.8000 0.7641 0.0173
16.9000 0.7626 0.0175
17.0000 0.7612 0.0176
17.1000 0.7598 0.0177
17.2000 0.7584 0.0178
17.3000 0.7571 0.0180
17.4000 0.7557 0.0181
17.5000 0.7544 0.0182
17.6000 0.7531 0.0184
17.7000 0.7517 0.0185
17.8000 0.7505 0.0186
17.9000 0.7492 0.0188
18.0000 0.7479 0.0189
18.1000 0.7467 0.0191
18.2000 0.7455 0.0192
18.3000 0.7443 0.0194
18.4000 0.7431 0.0195
18.5000 0.7419 0.0197
18.6000 0.7408 0.0198
18.7000 0.7397 0.0200
18.8000 0.7385 0.0201
18.9000 0.7374 0.0203
19.0000 0.7364 0.0205
19.1000 0.7353 0.0206
19.2000 0.7343 0.0208
19.3000 0.7332 0.0210
19.4000 0.7322 0.0211
19.5000 0.7312 0.0213
19.6000 0.7302 0.0215
19.7000 0.7293 0.0217
19.8000 0.7283 0.0219
19.9000 0.7274 0.0220
20.0000 0.7265 0.0222
20.1000 0.7256 0.0224
20.2000 0.7248 0.0226
20.3000 0.7239 0.0228
20.4000 0.7231 0.0230
20.5000 0.7223 0.0232
20.6000 0.7215 0.0234
20.7000 0.7207 0.0237
20.8000 0.7199 0.0239
20.9000 0.7192 0.0241
21.0000 0.7185 0.0243
21.1000 0.7178 0.0246
21.2000 0.7171 0.0248
21.3000 0.7164 0.0250
21.4000 0.7157 0.0253
21.5000 0.7151 0.0255
21.6000 0.7145 0.0258
21.7000 0.7139 0.0260
21.8000 0.7133 0.0263
21.9000 0.7128 0.0265
22.0000 0.7122 0.0268
22.1000 0.7117 0.0271
22.2000 0.7112 0.0274
22.3000 0.7107 0.0276
22.4000 0.7103 0.0279
22.5000 0.7098 0.0282
22.6000 0.7094 0.0285
22.7000 0.7090 0.0288
22.8000 0.7086 0.0291
22.9000 0.7083 0.0294
23.0000 0.7079 0.0298
23.1000 0.7076 0.0301
23.2000 0.7073 0.0304
23.3000 0.7070 0.0307
23.4000 0.7068 0.0311
23.5000 0.7065 0.0314
23.6000 0.7063 0.0318
23.7000 0.7061 0.0322
23.8000 0.7060 0.0325
23.9000 0.7058 0.0329
24.0000 0.7057 0.0333
24.1000 0.7056 0.0337
24.2000 0.7055 0.0341
24.3000 0.7054 0.0345
24.4000 0.7053 0.0349
24.5000 0.7053 0.0353
24.6000 0.7053 0.0357
24.7000 0.7053 0.0361
24.8000 0.7054 0.0366
24.9000 0.7054 0.0370
25.0000 0.7055 0.0375
25.1000 0.7056 0.0380
25.2000 0.7058 0.0384
25.3000 0.7059 0.0389
25.4000 0.7061 0.0394
25.5000 0.7063 0.0399
25.6000 0.7066 0.0404
25.7000 0.7068 0.0409
25.8000 0.7071 0.0415
25.9000 0.7074 0.0420
26.0000 0.7077 0.0425
26.1000 0.7081 0.0431
26.2000 0.7085 0.0437
26.3000 0.7089 0.0442
26.4000 0.7093 0.0448
26.5000 0.7097 0.0454
26.6000 0.7102 0.0460
26.7000 0.7107 0.0467
26.8000 0.7113 0.0473
26.9000 0.7118 0.0479
27.0000 0.7124 0.0486
27.1000 0.7131 0.0493
27.2000 0.7137 0.0500
27.3000 0.7144 0.0507
27.4000 0.7151 0.0514
27.5000 0.7158 0.0521
27.6000 0.7166 0.0528
27.7000 0.7174 0.0536
27.8000 0.7182 0.0544
27.9000 0.7191 0.0551
28.0000 0.7199 0.0559
28.1000 0.7209 0.0567
28.2000 0.7218 0.0576
28.3000 0.7228 0.0584
28.4000 0.7238 0.0593
28.5000 0.7249 0.0602
28.6000 0.7259 0.0611
28.7000 0.7271 0.0620
28.8000 0.7282 0.0629
28.9000 0.7294 0.0639
29.0000 0.7306 0.0648
29.1000 0.7319 0.0658
29.2000 0.7332 0.0668
29.3000 0.7345 0.0679
29.4000 0.7359 0.0689
29.5000 0.7373 0.0700
29.6000 0.7387 0.0711
29.7000 0.7402 0.0722
29.8000 0.7417 0.0734
29.9000 0.7433 0.0745
30.0000 0.7449 0.0757
30.1000 0.7466 0.0769
30.2000 0.7483 0.0782
30.3000 0.7500 0.0795
30.4000 0.7518 0.0808
30.5000 0.7536 0.0821
30.6000 0.7555 0.0834
30.7000 0.7574 0.0848
30.8000 0.7594 0.0862
30.9000 0.7614 0.0877
31.0000 0.7634 0.0892
31.1000 0.7656 0.0907
31.2000 0.7677 0.0922
31.3000 0.7699 0.0938
31.4000 0.7722 0.0955
31.5000 0.7745 0.0971
31.6000 0.7769 0.0988
31.7000 0.7793 0.1006
31.8000 0.7818 0.1023
31.9000 0.7844 0.1042
32.0000 0.7870 0.1060
32.1000 0.7897 0.1079
32.2000 0.7924 0.1099
32.3000 0.7952 0.1119
32.4000 0.7981 0.1140
32.5000 0.8010 0.1161
32.6000 0.8040 0.1182
32.7000 0.8071 0.1205
32.8000 0.8102 0.1227
32.9000 0.8134 0.1251
33.0000 0.8167 0.1275
